2026-04-08 14:24:23.073573[INFO][DMMotor#4]                     xout: 0.007670
2026-04-08 14:24:23.073580[INFO][DMMotor#4]       over_voltage_thres: 32.000000
2026-04-08 14:24:23.073587[INFO][DMMotor#4]             acceleration: 2.000000
2026-04-08 14:24:23.073593[INFO][DMMotor#4]                     deta: 4.000000
2026-04-08 14:24:23.073600[INFO][DMMotor#4]      under_voltage_thres: 15.000000
2026-04-08 14:24:23.073606[INFO][DMMotor#4]         hardware_version: 300V
2026-04-08 14:24:23.073614[INFO][DMMotor#4]             control_mode: 1
2026-04-08 14:24:23.073621[INFO][DMMotor#4]              kp_position: 54.000000
2026-04-08 14:24:23.073628[INFO][DMMotor#4]               fw_version: 5015
2026-04-08 14:24:23.073635[INFO][DMMotor#4]                 damp_eff: 0.000373
2026-04-08 14:24:23.073641[INFO][DMMotor#4]                 ki_speed: 0.039270
2026-04-08 14:24:23.073650[INFO][DMMotor#4]           gear_ratio_eff: 1.000000
2026-04-08 14:24:23.073660[INFO][DMMotor#4]         phase_resistance: 0.954745
2026-04-08 14:24:23.073667[INFO][DMMotor#4]         phase_inductance: 0.000367
2026-04-08 14:24:23.073674[INFO][DMMotor#4]             flux_linkage: 0.005287
2026-04-08 14:24:23.073682[INFO][DMMotor#4]               gear_ratio: 10.000000
2026-04-08 14:24:23.073689[INFO][DMMotor#4]              i_bandwidth: 1000.000000
2026-04-08 14:24:23.073696[INFO][DMMotor#4]             can_baudrate: 4
2026-04-08 14:24:23.073703[INFO][DMMotor#4]                  pos_max: 12.500000
2026-04-08 14:24:23.073710[INFO][DMMotor#4]          over_temp_thres: 100.000000
2026-04-08 14:24:23.073716[INFO][DMMotor#4]               torque_max: 10.000000
2026-04-08 14:24:23.073723[INFO][DMMotor#4]                direction: 1.000000
2026-04-08 14:24:23.073730[INFO][DMMotor#4]              ki_position: 0.000000
2026-04-08 14:24:23.073737[INFO][DMMotor#4]     number_of_pole_pairs: 14
2026-04-08 14:24:23.073744[INFO][DMMotor#4]                 kp_speed: 0.003875
2026-04-08 14:28:55.831252[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 14:28:55.831266[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 14:28:55.831273[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 14:28:56.008703[INFO][DMMotor#4]                      p_m: 0.008914
2026-04-08 14:28:56.008745[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 14:28:56.008755[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 14:28:56.008771[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 14:28:56.008777[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 14:28:56.008782[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 14:28:56.008788[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 14:28:56.008793[INFO][DMMotor#4]                  timeout: 0
2026-04-08 14:28:56.008798[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 14:28:56.008804[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 14:28:56.008810[INFO][DMMotor#4]             deceleration: -2.000000
2026-04-08 14:28:56.008815[INFO][DMMotor#4]                  vel_max: 30.000000
2026-04-08 14:28:56.008821[INFO][DMMotor#4]          speed_bandwidth: 50.000000
2026-04-08 14:28:56.008826[INFO][DMMotor#4]                  inertia: 0.000022
2026-04-08 14:28:56.008831[INFO][DMMotor#4]                       k1: 0.996687
2026-04-08 14:28:56.008836[INFO][DMMotor#4]                max_speed: 600.000000
2026-04-08 14:28:56.008842[INFO][DMMotor#4]       over_current_thres: 0.800000
2026-04-08 14:28:56.008847[INFO][DMMotor#4]             k_torque_out: 0.000000
2026-04-08 14:28:56.008853[INFO][DMMotor#4]                     xout: 0.009204
2026-04-08 14:28:56.008858[INFO][DMMotor#4]       over_voltage_thres: 32.000000
2026-04-08 14:28:56.008864[INFO][DMMotor#4]             acceleration: 2.000000
2026-04-08 14:28:56.008869[INFO][DMMotor#4]                     deta: 4.000000
2026-04-08 14:28:56.008874[INFO][DMMotor#4]      under_voltage_thres: 15.000000
2026-04-08 14:28:56.008879[INFO][DMMotor#4]         hardware_version: 300V
2026-04-08 14:28:56.008884[INFO][DMMotor#4]             control_mode: 1
2026-04-08 14:28:56.008890[INFO][DMMotor#4]              kp_position: 54.000000
2026-04-08 14:28:56.008895[INFO][DMMotor#4]               fw_version: 5015
2026-04-08 14:28:56.008900[INFO][DMMotor#4]                 damp_eff: 0.000373
2026-04-08 14:28:56.008905[INFO][DMMotor#4]                 ki_speed: 0.039270
2026-04-08 14:28:56.008911[INFO][DMMotor#4]           gear_ratio_eff: 1.000000
